POSITION	NAME	AFFINITY
1120	"6alpha-angeloyloxygermacra-1(10),4,11(13)-trien-8alpha,12-olide"	-8.1
1121	"4-hydroxy-5,7-dimethoxy-8-methylflavan"	-8.1
1122	"8alpha-hydroxyguaia-4(15),10(14),11(13)-trien-6alpha,12-olide"	-8.1
1123	jasomontanone	-8.1
1124	ZINC000000898100	-8.1
1125	gymnamide	-8.1
1126	diosmetin	-8.1
1127	bulnesol	-8.1
1128	"13-epi-pimar-16-ene-6alpha,8alpha,18-triol"	-8.1
1129	erythraline	-8.1
1130	"7,8-epoxyisocholiolide_lactone"	-8.1
1131	"15-hydroxy-1(10),4-germacra-1(10),4-dien-(l_2,6);(14,8)-diolide"	-8.1
1132	conoflorine	-8.1
1133	ZINC000095486095	-8.1
1134	linifoliol	-8.1
1135	Aspergillus_diketopiperazine_6a	-8.1
1136	IDD594	-8.1
1137	jolkinolide_E	-8.1
1138	C-28_aldehyde_of_sipholenone_A	-8.1
1139	"ent-3beta-acetoxy-7alpha,18-dihydroxykaur-16-ene"	-8.1
1140	7-O-methylnaringenin	-8.1
1141	(-)-citreoisocoumarinol	-8.1
1142	"methyl-9-oxo-1(10)Z,7Z-alpha-humulene-15-oate"	-8.1
1143	"3-tigloyloxy-6,7-dihydroxytropane"	-8.1
1144	"9,12,13-trihydroxyoctadeca-10(E),15(Z)-dienoic_acid"	-8.1
1145	18-hydroxyvoucapan-19-al	-8.1
1146	"11beta,13-dihydrocynaropicrin"	-8.1
1147	hierochin_B	-8.1
1148	6-O-methylpretazettine	-8
1149	"7-angeloyl-9-(2,3-dihydroxy_propanoyl)_retronecine"	-8
1150	8-epi-confertin	-8
1151	ZINC000095486282	-8
1152	corchoionoside_C	-8
1153	"2R,7R,8R-dihydroxydeepoxysarcophine"	-8
1154	2-oxocandesalvone_A	-8
1155	justiciamide	-8
1156	"8alpha-isobutanoyloxy-1alpha,4alpha,10alpha-trihydroxy-2beta,3beta-epoxy-11,13-dehydroguaia-6alpha,12-olide"	-8
1157	akhdardiol	-8
1158	altersolanol_J	-8
1159	ZINC000095486071	-8
1160	neoboutomacroin	-8
1161	"13,17-dihydroxy-labda-8,14-diene-17-O-xylopyranoside"	-8
1162	2-benzyloctanal	-8
1163	"(E)-1,10-secoeudesma-3,5(10)-dien-6beta,11betaH-12,6-olide-1-oic_acid"	-8
1164	T-cadinol	-8
1165	(+)-lariciresinol	-8
1166	"8alpha-isobutanoyl-10alpha-hydroxy-1beta,2beta,3beta,4beta-diepoxy-11,13-dehydroguaia-6alpha,12-olide"	-8
1167	sarracenin	-8
1168	2-O-acetylchlidanthine	-8
1169	"1beta,9beta-diacetoxyeudesm-4-en-6beta,11beta-H-12,6-olide"	-8
1170	"(ent)-2-oxokaur-16-en-18,19-diol"	-8
1171	"11-hydroxyguaia-4,6-diene"	-8
1172	28-hydroxysipholenol_A	-8
1173	"methyl-3alpha,5alpha,8alpha,8alpha,10alphaH-asteriscan-15-oate"	-8
1174	"(ent)-kaur-16-en-2alpha,18,19-triol"	-8
1175	"3beta,6alpha-ditigloyloxy-5alpha,7-dihydroxy-8,9-dihydrolimonene"	-8
1176	ZINC000015257800	-8
1177	ZINC000095485984	-8
1178	"1-(4-hydroxy-3-methoxyphenyl)-2-{4-[(E)-3-hydroxy-1-propenyl]-_2-methoxyphenoxy}-1,3-propanediol"	-8
1179	roseostachone	-8
1180	asteriscunolide_D	-8
1181	4'-O-methylepigallocatechin	-8
1182	12-epi-crotocorylifuran	-8
1183	"11-hydroxy-8,11,13-abietatriene-12-O-beta-xylopyranoside"	-8
1184	longifolene	-8
1185	hyrtioerectine_C	-8
1186	helminthosporin	-8
1187	"pimara-7,15-dien-18-ol"	-8
1188	7-O-methyl-acacetin	-8
1189	ampelopyrone	-8
1190	xanthipungolide	-8
1191	alpha-eudesmol	-8
1192	desacylcynaropicrin	-8
1193	"7-tigloyl-9-(2,3-dihydroxy_propanoyl)_retronecine"	-8
1194	alpha-eudesmol_acetate	-8
1195	daucoguaianolactone_F	-8
1196	herbolide_D	-8
1197	valencene	-8
1198	"5-(2-(furan-3-yl)ethyl)-3,4,4a,5,6,7,8,8a-octahydro-8_hydroxy-5,6,8a-trimethylnaphthalene-1-carboxylic_acid"	-8
1199	"6-methoxy-2-[(6-methoxymentha-1,3,5-trien-3-yl)oxy]-mentha-1,3,5-trien-3-ol"	-8
1200	hyrtioerectine_A	-8
1201	gamma-eudesmol-(alpha-xylopyranoside-triacetate)	-8
1202	isoarnottinin-7-O-beta-D-glucoside	-8
1203	"2-oxotrachyloban-18,19-diol"	-8
1204	beta-sorigenin-8-O-beta-D-glucoside	-8
1205	herbolide_A	-8
1206	repthienynol	-8
1207	pendulone	-8
1208	chiliadenol_A	-8
1209	salmahyrtisol_B	-8
1210	argentiolide_B	-8
1211	nobilisine	-8
1212	(+)-dehydrodiconiferyl_alcohol	-8
1213	beta-cyclocostunolide	-8
1214	3'-hydroxyalternariol_5-O-methyl_ether	-8
1215	pinellic_acid	-8
1216	1-oxo-afraglaucolide	-8
1217	"3-oxo-guaia-1alpha,5alphaH-7(11)-en-6beta,12-olide"	-8
1218	cyclosativene	-8
1219	ZINC000095486287	-8
1220	hispidulin	-8
1221	benzyl_octanoate	-8
1222	19-acetyl-marrubenol	-8
1223	dihydrocumambrin_A	-8
1224	ZINC000095485983	-8
1225	alpha-santonin	-8
1226	"13,17-dihydroxy-labda-8,14-diene-17-O-xylopyranoside"	-8
1227	4H-xanthalongin	-8
1228	candelabrone	-8
1229	elgonene_J	-8
1230	knipholone_anthrone	-8
1231	alpha-cadinol	-8
1232	"pimara-7,15-dien-3beta,18-diol"	-8
1233	"4,5-di-O-caffeoylquinic_acid_1-methyl_ether"	-8
1234	hesperetin	-8
1235	cebellin_F	-8
1236	7-hydroxyaloe-emodin	-8
1237	"4-[2',4'-dihydroxy-6'-(hydroxymethyl)benzyl]benzene-1,2-diol"	-8
1238	sinaicin	-8
1239	beta-sorigenin	-8
1240	tricin	-8
1241	tanzawaic_acid_F	-8
1242	santalol	-8
1243	isocostic_acid	-8
1244	graveolide	-8
1245	1alpha-hydroxyafraglaucolide	-8
1246	retusolide_C	-8
1247	14-hydroxyhypocretenolide-beta-D-glucopyranoside	-8
1248	"1beta-hydroxy-3-oxo-eudesman-6alpha,12-olide"	-8
1249	istanbulinA	-8
1250	alpha-senepoxide	-8
1251	"3alpha,19-dihydroxy_trachylobane"	-8
1252	"2-[(1R,5S)-5-methyl-4-(3-oxobutyl)cyclohept-3-en-1-yl]prop-2-enoic_acid"	-8
1253	"1,2,3,4,4a,7-hexahydro-1,6-dimethyl-4-(1-methylethyl)naphthalene"	-8
1254	"cadina-1,4-diene"	-8
1255	1beta-hydroxyafraglaucolide	-8
1256	2alpha-hydroxyisocostic_acid	-8
1257	ZINC000095485957	-8
1258	ZINC000095486315	-8
1259	hosloppone	-8
1260	"(S)-MTPA-ester_or_methyl_(2E,6E,10R_)-10,11-dihydroxy-7,9,11-_trimethyl-2,6-dodecadienoate"	-8
1261	viscic_acid	-7.9
1262	methyl_ellagic_acid	-7.9
1263	erysotrine	-7.9
1264	"(1R,2S,5S,6S,9S,10R)-5,9,10-trimethyl-3-oxatetracyclo[7.4.0.01,10.02,6]tridec-12-ene-4,11-dione"	-7.9
1265	ZINC000095486023	-7.9
1266	aplysinopsin	-7.9
1267	10alpha-hydroxy-8-epi-confertin	-7.9
1268	alpha-calacorene	-7.9
1269	1-epi-erivanin	-7.9
1270	calodendrolide	-7.9
1271	"1alpha,4alpha,10alpha-trihydroxy-8alpha-valeryloxy-11,13-dehydroguaia-2-en-6alpha,12-olide"	-7.9
1272	xysmalogenin	-7.9
1273	kaurenoic_acid	-7.9
1274	lumisantonin	-7.9
1275	istanbulinB	-7.9
1276	3-phenylpropyl_acetate	-7.9
1277	furanodienone	-7.9
1278	trochelioid_B	-7.9
1279	"2-({2-[(5S,7S,10S)-7-hydroxy-10-methyl-6-methylidenespiro[4.5]decan-2-yl]propan-2-yl}oxy)-6-methyloxane-3,4,5-triol"	-7.9
1280	"3,3',4-trimethoxyellagic_acid"	-7.9
1281	austricin	-7.9
1282	ZINC000095486135	-7.9
1283	falcarindiol	-7.9
1284	costic_acid_methyl_ester	-7.9
1285	alloaromadendrene_oxide-(1)	-7.9
1286	ZINC000095486251	-7.9
1287	trans-dehydrocurvularin	-7.9
1288	zonarene	-7.9
1289	lapiferin	-7.9
1290	7-angeloyl-9-(hydroxypropenoyl)_retronecine	-7.9
1291	"4,5-dioxo-11betaH-xanth-1(10)-en-12,8beta-olide"	-7.9
1292	"(4alpha,5alpha,8beta,10alpha)-4,10-dihydroxyl-1,11(13)-guaidien-12,8-olide"	-7.9
1293	"6-acetyl-2,2-dimethylchromene"	-7.9
1294	"1-hydroxy-guai-3,10(14)-diene"	-7.9
1295	"2-((4aR,7R)-decahydro-4a-methyl-1-methylenenaphthalen-7-yl)acrylic_acid"	-7.9
1296	aliarin	-7.9
1297	trihydroxy-octadecenoic_acid	-7.9
1298	"ent-7alpha,18-dihydroxykaur-16-en-3-one"	-7.9
1299	"1alpha-hydoxyeudesm-4(15)-en-5alpha,6beta,11betaH-12,6-olide"	-7.9
1300	7-deacetoxy-7-oxogedunin	-7.9
1301	ZINC000095486121	-7.9
1302	erysodine	-7.9
1303	6-methoxyisokaemferide	-7.9
1304	"3beta-acetoxy-8alpha-angeloyloxy-4alpha,10alpha-dihydroxy-1beta,2beta-epoxy-11,13-dehydroguaia-6alpha,12-olide"	-7.9
1305	"(2E)-2-[(thiophen-2-yl)methylidene]-1,6-dioxaspiro[4.5]dec-3-ene"	-7.9
1306	sibthorpine	-7.9
1307	N-methylflindersine	-7.9
1308	3alpha-acetylilicic_acid_methyl_ester	-7.9
1309	"2,8-dihydroxy-6-(hydroxymethyl)-1-methoxyanthracene-9,10-dione"	-7.9
1310	nataloe-emodin-8-methyl_ester	-7.9
1311	isoarnottinin	-7.9
1312	desoxyerythrolaccin	-7.9
1313	alpha-elemol-(alpha-xylopyranoside-triacetate)	-7.9
1314	epsilon-cadinene	-7.9
1315	beta-ylangene	-7.9
1316	3beta-hydroxyisopimaric_acid	-7.9
1317	botryorhodine_D	-7.9
1318	torulosol	-7.9
1319	3-isovaleroyloxy-6-hydroxytropane	-7.9
1320	"6beta-isobutoyloxy-1beta,4alpha-dihydroxy-9-alpha-tigloyloxyeudesm-11(13)-en-5alpha,7alpha,8alpha,12-olide"	-7.9
1321	"8alpha-isobutanoyloxy-5-alpha-hydroxy-2-oxo-11,13-dehydroguaia-1(10),3-dien-6alpha,12-olide"	-7.9
1322	4-epi-vulgarin	-7.9
1323	chrysophanolanthrone	-7.9
1324	"3alpha,4beta-dihydroxy-5betaH,11alpha_H-eudesman-6,12-_olide"	-7.9
1325	ZINC000095486272	-7.9
1326	asteriscunolide_B	-7.9
1327	emodic_acid	-7.9
1328	dictyol_H	-7.9
1329	ZINC000095486036	-7.9
1330	"6alpha-angeloyloxy-1alpha-hydroxygermacra-4E,9Z,11-trien-8alpha,12-olide"	-7.9
1331	pinoresinol	-7.9
1332	roseostachenone	-7.9
1333	8-hydroxy-6-methoxy-3-pentylisocoumarin	-7.9
1334	ZINC000000135449	-7.9
1335	alpha-cadinene	-7.9
1336	2-methoxyfuranodienone	-7.9
1337	4-O-acetylcuauthemone_3-O-angelate	-7.9
1338	"5,7,4'-trihydroxy-3-methoxyflavone"	-7.9
1339	6-hydroxy-7-methoxycoumarine	-7.9
1340	"6-hydroxymethyl-1-methyl-5-_vinyl-9,10-dihydrophenanthrene-2-ol"	-7.9
1341	"15,16-dihydroxy-7,11-dioxopimar-8(9)-ene"	-7.9
1342	10-epi-cubebol-(alpha-xylopyranoside-triacetate)	-7.9
1343	epi-bicyclosesquiphellandrene	-7.9
1344	"5,7-dimethoxy-8-(3'-hydroxy-3'methyl-1'-butene)-coumarin"	-7.9
1345	ZINC000095486306	-7.9
1346	fumaritine	-7.9
1347	3-O-(3'-acetoxy-2'-hydroxy-2'-methylbutyryl)cuauthemone	-7.9
1348	quinolactacide	-7.9
1349	"ent-kaurane-3beta,16beta,17-triol"	-7.9
1350	"methyl-12-oxo-8alpha,15-dihydroxyabiet-13-en-19-oate"	-7.9
1351	desmethyldiaportinol	-7.9
1352	8alpha-hydroxy-13-epi-pimar-16-en-18-al	-7.9
1353	"(1S,7S)-1-((2R,3S,5S)-tetrahydro-3,4,5-trihydroxy-6-(hydroxymethyl)-2H-pyran-2-yloxy)-1,4a,5,6,7,7a-hexahydrocyclopenta[c]pyran-7-carboxylic_acid"	-7.9
1354	sphaeropsidin_D	-7.9
1355	"resorcinol_derivative,_C9_chain"	-7.9
1356	ZINC000000119983	-7.9
1357	beta-cadinene	-7.9
1358	alpha-guaiene	-7.9
1359	palustric_acid	-7.9
1360	aloe-emodinanthrone	-7.9
1361	aloesol	-7.9
1362	ZINC000095486215	-7.9
1363	ZINC000013411309	-7.9
1364	ephedralone	-7.9
1365	Tribulus_saponin_aglycone_7	-7.9
1366	alpha-amorphene	-7.9
1367	methyl_3-O-beta-D-glucopyranosyl-5-hydroxycinnamate	-7.9
1368	geranyl_acetone	-7.9
1369	ancistrotanzanine_C	-7.9
1370	thymidine	-7.9
1371	akhdarenol	-7.9
1372	"1beta,5alpha-dihydroxyvoucapane"	-7.9
1373	nataloe-emodin	-7.9
1374	"3,3',4-tri-O-methylellagic_acid"	-7.9
1375	(+)-vasicinone	-7.9
1376	salvial-4(14)-en-one	-7.9
1377	royleanone	-7.9
1378	sylvestroside	-7.9
1379	"14-hydroxy-11,13-dihydrohypocretenolide"	-7.8
1380	3alpha-acetyl-gamma-costic_acid	-7.8
1381	12-epi-montanin_D	-7.8
1382	(-)-evofolin_B	-7.8
1383	gamma-eudesmol	-7.8
1384	9-angeloylretronecine	-7.8
1385	1beta-hydroxycostic_acid	-7.8
1386	"ent-3beta-acetoxy-7alpha,17,18-trihydroxykaur-15-ene"	-7.8
1387	tanacetolide_C	-7.8
1388	cynaropicrin	-7.8
1389	"1-oxo-germacr-4-en-12,6-olide"	-7.8
1390	"3beta-hydroxy-1-oxo-7alpha,11beta-germacra-4Z,10(14)-dien-12,6alpha-olide"	-7.8
1391	dihydro-beta-agarofuran	-7.8
1392	3-acetoxy-7-hydroxy-5-tigloyloxycarvotacetone	-7.8
1393	cubebol	-7.8
1394	ZINC000031539795	-7.8
1395	6-hydroxysalvinolone	-7.8
1396	alpha-copaene	-7.8
1397	4-O-acetylcuauthemone3-O-(2'-methyl-2'-hydroxy-3-acetoxy_butyrate)	-7.8
1398	10-epi-cubebol	-7.8
1399	oxocrinine	-7.8
1400	ZINC000095486133	-7.8
1401	"2,14-dioxoguaia-3-en-1alpha,5alpha,10beta,11betaH-12,6alpha-olide"	-7.8
1402	eudesmol	-7.8
1403	"(1R,2S,5R,6S)-2-(3,4,5-_trimethoxyphenyl)-6-(4-hydroxy-3-methoxyphenyl)-3,7-dioxabicyclo[3.3.0]octane"	-7.8
1404	"methyl-9-oxo-1(10)E,7E-alpha-humulene-15-oate"	-7.8
1405	ZINC000095486022	-7.8
1406	"4alpha-hydroxy-4,15-dihydrocostic_acid_methyl_ester"	-7.8
1407	desacyl_laurenobiolide_angelate	-7.8
1408	ZINC000095486240	-7.8
1409	"5,4'-dihydroxy-3,6,7-trimethoxyflavone"	-7.8
1410	lycoramine	-7.8
1411	tomentosin	-7.8
1412	alpha-bourbonene	-7.8
1413	nezukol	-7.8
1414	3beta-acetoxy-5alpha-(2alpha-hydroxyethyl)acryloyloxy-7-_hydroxycarvotacetone	-7.8
1415	"8alpha-angeloyloxy-1alpha,4alpha,10alpha-trihydroxy-2beta,3beta-epoxy-11,13-dehydroguaia-6alpha,12-olide"	-7.8
1416	artemisin	-7.8
1417	fonsecin_B	-7.8
1418	"11,13-dihydro-salonitenolide-9-O-(4-hydroxy-2-methyl)but-2-enote"	-7.8
1419	uguenensone	-7.8
1420	salonitenolide-9-O-(4-hydroxy-2-methyl)but-2-enote	-7.8
1421	"ent-18-acetoxy-3beta,7alpha-dihydroxykaur-15-en-17-al"	-7.8
1422	"p-hydroxycinnamic_acid,_ethyl_ester"	-7.8
1423	"1-betahydroxyeremophyl-7(11),9(10)-diene-8-one"	-7.8
1424	dammarane_triterpene16	-7.8
1425	herbalbin	-7.8
1426	turraparvin_D	-7.8
1427	"11alphaH,13-dihydroconfertin"	-7.8
1428	methyl_ferulate_3-O-sulphate	-7.8
1429	macrophyllin	-7.8
1430	ZINC000000120276	-7.8
1431	3-n-butyl-4-5-dihydrophthalide	-7.8
1432	selinene	-7.8
1433	knipholone_tetramethyl_ether	-7.8
1434	3alpha-hydroxyilicic_acid_methyl_ester	-7.8
1435	cumambrin_A	-7.8
1436	8alpha-acetoxytaurin	-7.8
1437	rubiadin-1-methyl_ether	-7.8
1438	"ent-7alpha,18-diacetoxykaur-16-en-3-one"	-7.8
1439	"6-epi-1,10-dehydro-10,14-dihydrochrysostamolide_acetate"	-7.8
1440	"1,4-methanoazulen-7-(1H)-one,_octahydro-4,8,8,9-tetramethyl"	-7.8
1441	"(7S,8aR)-7-methyl-3-methylidene-6-(3-oxobutyl)-2H,3H,3aH,4H,7H,8H,8aH-cyclohepta[b]furan-2-one"	-7.8
1442	ZINC000095485897	-7.8
1443	"8alpha-angeloyloxy-1alpha,4alpha,10alpha-trihydroxy-11,13-dehydroguaia-2-en-6alpha,12-olide"	-7.8
1444	galanthindole	-7.8
1445	13beta-hydroxyabiet-8(14)-en-7-one	-7.8
1446	deacetoxyugandensolide	-7.8
1447	"pimara-8(14),15-dien-18-ol"	-7.8
1448	"methyl-1beta,6alpha,15-trihydroxy-4beta,15-dihydrocostate"	-7.8
1449	eudesm-7(11)-en-4-ol	-7.8
1450	saharanolide_A	-7.8
1451	"1-[(3aR,7S,8aS)-7-methyl-3-methylidene-2-oxo-2H,3H,3aH,4H,7H,8H,8aH-cyclohepta[b]furan-6-yl]-3-hydroxybutyl_acetate"	-7.8
1452	epieuphoscopin_F	-7.8
1453	ZINC000013408812	-7.8
1454	5'-formylpratensein	-7.8
1455	cardiopetaline	-7.8
1456	bornyl_angelate	-7.8
1457	3-(3'-acetoxy-2'-hydroxy-2'-methyl_butyryl)-cuauhtemone	-7.8
1458	neomacroin	-7.8
1459	"4-[5-(1,3-pentadienyl)-2-thienyl]-3-butyne-1,2-diol"	-7.8
1460	"1beta,4beta-dihydroxy-11,12,13-trinor-8,9-eudesmen-7-one"	-7.8
1461	pinobanksin_3-acetate	-7.8
1462	magnolialide	-7.8
1463	longiverbenone	-7.8
1464	"2,3-epoxy-jaeschkeanadiol_vanillate"	-7.8
1465	alpha-eudesmol-(alpha-xylopyranoside-triacetate)	-7.8
1466	beta-elemol	-7.8
1467	4beta-hydroxypseudoguai-11(13)-en-12-oic_acid	-7.8
1468	"1beta,6beta-dihydroxyvoucapane_19beta-methyl_ester"	-7.8
1469	3-O-methyl-9-O-demethyl-maritidine	-7.8
1470	"(1S,2E,4R,6E,8R,11S,12R)-8,12-epoxy-2,6-cembradiene-4,11-diol"	-7.8
1471	intermedeol	-7.8
1472	"7-hydroxy-4',5,6,8-tetramethoxyflavanone"	-7.8
1473	damcinic_acid	-7.8
1474	euphoscopin_E	-7.8
1475	lomatin	-7.8
1476	"3,5,4'-trihydroxy-7-methoxyflavanone"	-7.8
1477	13-O-desacetyl_eudesma-afraglaucolide	-7.8
1478	methyl_phloroglucinol_iV	-7.8
1479	"6-(3',4'-dimethoxybenzoyl)-jaeschkeanadiol"	-7.8
1480	pentalongin	-7.8
1481	harmalol	-7.8
1482	lancerotriol_9-acetate-6-p-hydroxybenzoate	-7.8
1483	ZINC000033831297	-7.8
1484	blumenol_C_glucoside	-7.8
1485	"2alpha,18,19-ent-trachylobantriol"	-7.8
1486	moroccolide_A	-7.8
1487	"3',4',5'-trimethoxycinnamyl_isovalerate"	-7.8
1488	tingenin_B	-7.8
1489	bemadienolide	-7.8
1490	1beta-hydroxy-8-epi-inuviscolide	-7.8
1491	ZINC000073195993	-7.8
1492	costic_acid	-7.8
1493	1alpha-hydroxypinoresinol	-7.8
1494	ZINC000095486065	-7.8
1495	(+)-polyanthelin_A	-7.8
1496	ZINC000053296154	-7.8
1497	uridine	-7.8
1498	1-O-methylemodin	-7.8
1499	"1-oxo-10alpha-hydroxyeremophil-7(11),8-dien-8beta,12-olide"	-7.8
1500	5-hydroxyleucodin	-7.8
1501	"3beta-acetoxy-1beta,13-dihydroxyeudesma-4(14),7(11)-dien-6alpha,12-olide"	-7.8
1502	inuloxin_B	-7.8
1503	ZINC000000608186	-7.8
1504	aloenin_aglycone	-7.8
1505	28-acetoxy-15alpha-hydroxymansumbinone	-7.8
1506	ZINC000095486220	-7.8
1507	"3-deacetyl-11,13-dihydro-10,14-deoxyarctolide"	-7.8
1508	isoknipholone_anthrone	-7.8
1509	3alpha-hydroxyilicic_acid	-7.8
1510	arjunic_acid	-7.8
1511	scalardysin-A	-7.7
1512	18-hydroxyhugorosenone	-7.7
1513	"7-methyl-4-methylidene-1-(propan-2-yl)-1,2,3,4,4a,5,6,8a-octahydronaphthalene"	-7.7
1514	neonthrene	-7.7
1515	montanin_D	-7.7
1516	"6-isopropenyl-2-isopropyl-5-methyl-_5-vinyl-cyclohexa-1,3-diene"	-7.7
1517	benzyl_beta-D-glucopyranoside	-7.7
1518	o-coumaric_acid	-7.7
1519	turraparvin_B	-7.7
1520	ZINC000095485953	-7.7
1521	beta-sorigenin-1-O-beta-glucoside	-7.7
1522	turraparvin_A	-7.7
1523	aloeresin_B	-7.7
1524	"selina-3,7(11)-diene"	-7.7
1525	4-epi-illicic_acid	-7.7
1526	11alpha-methoxycurvularin	-7.7
1527	3-methoxy-4-hydroxyphenol_1-O-beta-D-glucopyranoside	-7.7
1528	"5alpha-hydroxy-4alpha,15-dihydrocostic_acid"	-7.7
1529	silphiperfol-6-ene	-7.7
1530	5-hydroxyaspastipuline	-7.7
1531	pseudolycorine	-7.7
1532	ZINC000000056792	-7.7
1533	5alpha-hydroxycostic_acid	-7.7
1534	"N-(2-hydroxy-4,5-dimethoxyphenyl)-(S)-alpha-malamic_acid"	-7.7
1535	pluridone	-7.7
1536	copeane	-7.7
1537	"2-((2R,4aR)-1,2,3,4,4a,5,6,8a-octahydro-4a,8-dimethylnaphthalen-2-yl)acrylic_acid"	-7.7
1538	vulgarin	-7.7
1539	carvacryl_acetate	-7.7
1540	biemnic_acid	-7.7
1541	toussaintine_G	-7.7
1542	"1beta,3beta,15alpha-trihydroxyurs-12-en-28-al"	-7.7
1543	"11beta,13-dihydrolactucin"	-7.7
1544	2beta-hydroxy-13-oxo-alpha-cyperene	-7.7
1545	4(15)-guaiane-6-ol	-7.7
1546	3-alpha-hydroxycativic_acid_methyl_esther	-7.7
1547	uzarigenin	-7.7
1548	Z-hymenialdisine	-7.7
1549	wortmannin_D	-7.7
1550	teucladiol	-7.7
1551	"ent-abieta-8,11,13-trien-11,16-diol"	-7.7
1552	"2beta,6alpha,18,19-ent-trachylobantetraol"	-7.7
1553	ZINC000038347584	-7.7
1554	emodin_anthrone	-7.7
1555	tetrahydroaltersolanol_B	-7.7
1556	"14-hydroxy-5,6-dihydrocaryophyllen-7-one"	-7.7
1557	10beta-hydroxyeremophilenolide	-7.7
1558	"13,14,15-trihydroxylabd-7-ene"	-7.7
1559	3-hydroxy-6-(2'-methylbutyryloxy)tropane	-7.7
1560	"8alpha-angeloyloxy-10alpha-hydroxy-1alpha,2alpha,3alpha,4alpha-diepoxy-11,13-dehydroguaia-6alpha,12-olide"	-7.7
1561	toussaintine_F	-7.7
1562	5-[(5-acetoxymethyl-2-thienyl)-2-(but-3-en-1-ynyl)]-thiophene	-7.7
1563	clivonine	-7.7
1564	"(2R)-2-O-beta-D-glucopyranosyl-2H-1,4-benzoxazin-3(4H)-one"	-7.7
1565	3beta-hydroxy-13-epi-manool	-7.7
1566	"6-hydroxy-5,7,4'-trimethoxyflavanone"	-7.7
1567	"5-alpha-hydroxy-2-oxo-8alpha-isovaleryloxy-11,13-dehydroguaia-1(10),3-dien-6alpha,12-olide"	-7.7
1568	alpha-costic_acid	-7.7
1569	"1-hydroxy-5-methoxy-3-methyl-9,10_dihydroanthracene_9,10-dione"	-7.7
1570	3-debromolatonduine_A	-7.7
1571	7-angeloylretronecine	-7.7
1572	fumaricine	-7.7
1573	anhydroverlotorin	-7.7
1574	dodonic_acid	-7.7
1575	6-acetyl-marrubenol	-7.7
1576	salmahyrtisol_C	-7.7
1577	alpha-muurolene	-7.7
1578	picriside_B	-7.7
1579	ZINC000038143792	-7.7
1580	"3,4,8,9,10-pentahydroxy_dibenzo[b,d]pyran-6-one"	-7.7
1581	ZINC000100003312	-7.7
1582	"(+)-2,3-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)-1-propanone"	-7.7
1583	"benzene,_3-cyclohexan-1-yl"	-7.7
1584	3beta-acetoxyfuerstione	-7.7
1585	teucrin_G	-7.7
1586	wortmin	-7.7
1587	"eremophyl-7(11),9(10)-diene-8-one"	-7.7
1588	cedr-8-(15)-en-9-alpha-ol	-7.7
1589	methyl-p-coumarate	-7.7
1590	"guai-7(11),8-diene"	-7.7
1591	zefbetaine	-7.7
1592	"3-oxo-1alpha,5alphaH-guaia-10(14)-en-6alpha,12-olide"	-7.7
1593	myrtenyl_acetate	-7.7
1594	hautriwaic_acid	-7.7
1595	"3beta,14-dihydroxycostunolide-3-O-beta-glycopyranoside"	-7.7
1596	"11,13-dihydroridentin"	-7.7
1597	"methyl-9-oxo-1(10)E,7Z-alpha-humulene-15-oate"	-7.7
1598	jasonol	-7.7
1599	"8-desoxy-3alpha,4alpha-epoxyrupiculin-B"	-7.7
1600	ZINC000004096339	-7.7
1601	"2,5-dihydroxy-3-methyl-6-undecyl-1,4-benzoquinone"	-7.7
1602	methylangolensate	-7.7
1603	"5beta,9beta-dihydroxy-1-oxo-germacra-1(10),4(15)-dien-12,6-olide"	-7.7
1604	sedanonic_anhydride	-7.7
1605	"3,8-dihydroxy-6-methoxy-1-methylanthraquinone-2-carboxylic_acid"	-7.7
1606	"1alpha,4alpha,10alpha-trihydroxy-8alpha-methylbutanoyloxy-11,13-dehydroguaia-2-en-6alpha,12-olide"	-7.7
1607	totarolenone	-7.7
1608	neopulchellin	-7.7
1609	carisson-(alpha-xylopyranoside-triacetate)	-7.7
1610	"1beta-hydroxy-8alphaH-eremophil-7(11),9-dien-8beta,12-olide"	-7.7
1611	"1beta,8beta-dihydroxyeudesman-4(15),7(11)-dien-8alpha,l2-olide"	-7.7
1612	"1S-(2E)-5-[(1R)-2,2-dimethyl-6-methylidenecyclohexyl]-3-methylpent-2-enoic_acid"	-7.7
1613	5alpha-acetoxy-3beta-tigloyloxy-7-hydroxycarvotacetone	-7.7
1614	"cis-3,4-dihydroxy-3,4-dihydromollugin"	-7.7
1615	"13,14,15-_trihydroxylabd-8,17-ene"	-7.7
1616	"4beta,8beta-dihydroxy-6alpha-benzoyldauc-9-ene"	-7.7
1617	alpha-copaene	-7.7
1618	"3,3',4,4'-tetra-O-methyl_ellagic_acid"	-7.7
1619	alpha-alaskene	-7.7
1620	alpha-selinene	-7.7
1621	"12-acetoxy-5beta-methoxy-6(14)-dehydro-5,6-dihydrocaryophyllen-7-one"	-7.7
1622	chamazulene	-7.7
1623	delta-cadinene	-7.7
1624	epieuphoscopin_D	-7.7
1625	"14-hydroxy-2-oxoguaia-1(10),3-dien-5alpha,11betaH-12,6alpha-olide"	-7.7
1626	"4beta,5alpha,10alpha-trihydroxy-1beta,2beta-epoxy-8alpha-desacyloxy-11,13-dehydroguaia-6alpha,12-olide"	-7.7
1627	11beta-methoxycurvularin	-7.7
